,system_id,file_name,run_time,data_requirements,mean_absolute_error_time_series,data_sampling_frequency,issue
101,1332,1332_inv3_ac_power__2650_random_time_shifts.csv,17.957117080688477,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.32085561497326204,15,Random Time Shifts
102,1332,1332_inv3_ac_power__2650_random_time_shifts.csv,17.957117080688477,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.32085561497326204,15,Random Time Shifts
103,1332,1332_inv3_ac_power__2650_15min_random_time_shifts.csv,17.089725255966187,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.08021390374331551,15,Random Time Shifts
104,1332,1332_inv3_ac_power__2650_15min_random_time_shifts.csv,17.089725255966187,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.08021390374331551,15,Random Time Shifts
105,1332,1332_inv3_ac_power__2650_15min_random_time_shifts.csv,23.445382356643677,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.08021390374331551,15,Random Time Shifts
106,1332,1332_inv3_ac_power__2650_15min_random_time_shifts.csv,23.445382356643677,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.08021390374331551,15,Random Time Shifts
107,1332,1332_inv3_ac_power__2650_30min_random_time_shifts.csv,11.953073740005493,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.48128342245989303,30,Random Time Shifts
108,1332,1332_inv3_ac_power__2650_30min_random_time_shifts.csv,11.953073740005493,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.48128342245989303,30,Random Time Shifts
109,1332,1332_inv3_ac_power__2650_30min_random_time_shifts.csv,11.332341432571411,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.48128342245989303,30,Random Time Shifts
110,1332,1332_inv3_ac_power__2650_30min_random_time_shifts.csv,11.332341432571411,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.48128342245989303,30,Random Time Shifts
111,1332,1332_inv3_ac_power__2650_60min_random_time_shifts.csv,6.06907844543457,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",8.863636363636363,60,Random Time Shifts
112,1332,1332_inv3_ac_power__2650_60min_random_time_shifts.csv,6.06907844543457,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",8.863636363636363,60,Random Time Shifts
113,1332,1332_inv3_ac_power__2650_60min_random_time_shifts.csv,7.915778398513794,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",8.863636363636363,60,Random Time Shifts
114,1332,1332_inv3_ac_power__2650_60min_random_time_shifts.csv,7.915778398513794,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",8.863636363636363,60,Random Time Shifts
115,1332,1332_inv_total_ac_power__2654_partial_DST.csv,14.050724506378174,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",12.669902912621358,15,Partial DST
116,1332,1332_inv_total_ac_power__2654_partial_DST.csv,14.050724506378174,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",12.669902912621358,15,Partial DST
117,1332,1332_inv_total_ac_power__2654_partial_DST.csv,21.366387844085693,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",12.669902912621358,15,Partial DST
118,1332,1332_inv_total_ac_power__2654_partial_DST.csv,21.366387844085693,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",12.669902912621358,15,Partial DST
119,1332,1332_inv_total_ac_power__2654_15min_random_time_shifts.csv,19.33788228034973,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",13.106796116504855,15,Random Time Shifts
120,1332,1332_inv_total_ac_power__2654_15min_random_time_shifts.csv,19.33788228034973,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",13.106796116504855,15,Random Time Shifts
121,1332,1332_inv_total_ac_power__2654_15min_random_time_shifts.csv,25.657039642333984,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",13.106796116504855,15,Random Time Shifts
122,1332,1332_inv_total_ac_power__2654_15min_random_time_shifts.csv,25.657039642333984,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",13.106796116504855,15,Random Time Shifts
123,1332,1332_inv_total_ac_power__2654_30min_partial_DST.csv,12.054098129272461,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",1.674757281553398,30,Partial DST
124,1332,1332_inv_total_ac_power__2654_30min_partial_DST.csv,12.054098129272461,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",1.674757281553398,30,Partial DST
125,1332,1332_inv_total_ac_power__2654_30min_partial_DST.csv,16.372033834457397,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",1.674757281553398,30,Partial DST
126,1332,1332_inv_total_ac_power__2654_30min_partial_DST.csv,16.372033834457397,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",1.674757281553398,30,Partial DST
127,1332,1332_inv_total_ac_power__2654_60min_partial_DST.csv,8.855716705322266,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,60,Partial DST
128,1332,1332_inv_total_ac_power__2654_60min_partial_DST.csv,8.855716705322266,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,60,Partial DST
129,1332,1332_inv_total_ac_power__2654_60min_partial_DST.csv,7.571859359741211,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,60,Partial DST
130,1332,1332_inv_total_ac_power__2654_60min_partial_DST.csv,7.571859359741211,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,60,Partial DST
131,1332,1332_inv2_ac_power__2646_15min.csv,38.56131410598755,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,15,No Issue
132,1332,1332_inv2_ac_power__2646_15min.csv,38.56131410598755,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,15,No Issue
133,1332,1332_inv2_ac_power__2646_15min.csv,37.76382231712341,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,15,No Issue
134,1332,1332_inv2_ac_power__2646_15min.csv,37.76382231712341,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,15,No Issue
135,1332,1332_inv2_ac_power__2646_30min.csv,19.42027497291565,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,30,No Issue
136,1332,1332_inv2_ac_power__2646_30min.csv,19.42027497291565,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,30,No Issue
137,1332,1332_inv2_ac_power__2646_30min.csv,19.55843472480774,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,30,No Issue
138,1332,1332_inv2_ac_power__2646_30min.csv,19.55843472480774,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,30,No Issue
139,1332,1332_inv_total_ac_power__2654_60min.csv,5.966779947280884,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,60,No Issue
140,1332,1332_inv_total_ac_power__2654_60min.csv,5.966779947280884,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,60,No Issue
141,1332,1332_inv_total_ac_power__2654_60min.csv,10.600020170211792,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,60,No Issue
142,1332,1332_inv_total_ac_power__2654_60min.csv,10.600020170211792,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,60,No Issue
143,1422,1422_inv1_ac_power.csv,577.8746733665466,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,1,No Issue
144,1422,1422_inv2_ac_power.csv,537.2379961013794,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,1,No Issue
145,1422,1422_inv1_ac_power_30min.csv,16.792707204818726,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,30,No Issue
146,1422,1422_inv1_ac_power_60min.csv,10.231870889663696,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,60,No Issue
147,1422,1422_inv2_ac_power_15min.csv,33.672709465026855,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,15,No Issue
148,1422,1422_inv2_ac_power_30min.csv,27.794044733047485,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,30,No Issue
149,1422,1422_inv2_ac_power_60min.csv,11.766140937805176,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,60,No Issue
150,1422,1422_inv2_ac_power_30min_full_DST.csv,15.486412525177002,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",1.4897260273972603,30,Full DST
151,1422,1422_inv2_ac_power_15min_wrong_timezone.csv,31.73692297935486,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,15,Wrong Timezone
152,1422,1422_inv2_ac_power_partial_DST.csv,655.1986155509949,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",14.215938303341902,1,Partial DST
153,1422,1422_inv1_ac_power_15min.csv,36.883973121643066,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,15,No Issue
154,1422,1422_inv2_ac_power_60min_wrong_timezone.csv,13.50630259513855,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,60,Wrong Timezone
155,1422,1422_inv1_ac_power_60min_random_time_shifts.csv,12.902904987335205,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",4.803082191780822,60,Random Time Shifts
156,1422,1422_inv1_ac_power_15min_wrong_timezone.csv,45.2496337890625,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,15,Wrong Timezone
157,1422,1422_inv1_ac_power_random_time_shifts.csv,456.92638182640076,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",21.041131105398456,1,Random Time Shifts
158,1422,1422_inv1_ac_power_30min_random_time_shifts.csv,16.89690065383911,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",4.52054794520548,30,Random Time Shifts
159,1423,1423_inv1_ac_power_15min.csv,73.17849850654602,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,15,No Issue
160,1423,1423_inv2_ac_power_30min.csv,40.60102868080139,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,30,No Issue
161,1423,1423_inv2_ac_power_15min.csv,80.4278450012207,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,15,No Issue
162,1423,1423_inv2_ac_power.csv,1095.530221939087,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,1,No Issue
163,1423,1423_inv1_ac_power_60min.csv,23.131810426712036,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.5762081784386617,60,No Issue
164,1423,1423_inv1_ac_power_30min.csv,29.373534440994263,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,30,No Issue
165,1423,1423_inv1_ac_power.csv,834.4265019893646,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,1,No Issue
166,1423,1423_inv2_ac_power_30min_wrong_timezone.csv,36.75889205932617,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,30,Wrong Timezone
167,1423,1423_inv2_ac_power_15min_wrong_timezone.csv,63.378474950790405,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,15,Wrong Timezone
168,1423,1423_inv2_ac_power_wrong_timezone.csv,1100.3713946342468,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,1,Wrong Timezone
169,1423,1423_inv1_ac_power_60min_wrong_timezone.csv,21.448011875152588,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.5762081784386617,60,Wrong Timezone
170,1423,1423_inv1_ac_power_30min_random_time_shifts.csv,32.1729896068573,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.14869888475836432,30,Random Time Shifts
171,1423,1423_inv1_ac_power_15min_wrong_timezone.csv,68.88969779014587,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,15,Wrong Timezone
